Date,1 mo,2 mo,3 mo,6 mo,1 yr,2 yr,3 yr,5 yr,7 yr,10 yr,20 yr,30 yr
2008-03-03T00:00:00,1.99000001,TRUE,1.700000048,1.799999952,1.74000001,1.610000014,1.840000033,2.480000019,2.960000038,3.539999962,4.369999886,4.420000076
2008-02-29T00:00:00,2.069999933,TRUE,1.850000024,1.830000043,1.769999981,1.649999976,1.870000005,2.5,2.960000038,3.529999971,4.369999886,4.409999847
2008-03-04T00:00:00,2.00999999,TRUE,1.659999967,1.75999999,1.720000029,1.649999976,1.860000014,2.529999971,3.019999981,3.630000114,4.460000038,4.519999981
2008-03-06T00:00:00,1.730000019,TRUE,1.389999986,1.610000014,1.590000033,1.529999971,1.769999981,2.5,3,3.619999886,4.519999981,4.570000172
2008-03-05T00:00:00,1.909999967,TRUE,1.529999971,1.75,1.720000029,1.659999967,1.909999967,2.589999914,3.099999905,3.700000048,4.550000191,4.599999905
2008-02-25T00:00:00,2.339999914,TRUE,2.200000048,2.130000114,2.130000114,2.130000114,2.390000105,2.980000019,3.410000086,3.910000086,4.650000095,4.670000076
2008-02-22T00:00:00,2.329999924,TRUE,2.200000048,2.140000105,2.079999924,1.980000019,2.24000001,2.809999943,3.25999999,3.789999962,4.550000191,4.579999924
2008-02-26T00:00:00,2.339999914,TRUE,2.140000105,2.089999914,2.069999933,2.039999962,2.319999933,2.920000076,3.359999895,3.880000114,4.639999866,4.659999847
2008-02-28T00:00:00,2.079999924,TRUE,1.899999976,1.950000048,1.919999957,1.870000005,2.099999905,2.730000019,3.170000076,3.710000038,4.510000229,4.550000191
2008-02-27T00:00:00,2.210000038,TRUE,1.980000019,2.019999981,2.019999981,2.00999999,2.25,2.890000105,3.329999924,3.849999905,4.619999886,4.650000095
2008-03-17T00:00:00,1.159999967,TRUE,1.110000014,1.309999943,1.320000052,1.350000024,1.519999981,2.230000019,2.710000038,3.339999914,4.239999771,4.289999962
2008-03-14T00:00:00,1.200000048,TRUE,1.179999948,1.320000052,1.370000005,1.470000029,1.649999976,2.369999886,2.839999914,3.440000057,4.300000191,4.349999905
2008-03-18T00:00:00,0.709999979,TRUE,0.920000017,1.320000052,1.399999976,1.580000043,1.74000001,2.420000076,2.880000114,3.480000019,4.300000191,4.349999905
2008-03-20T00:00:00,0.370000005,TRUE,0.629999995,1.200000048,1.330000043,1.590000033,1.710000038,2.359999895,2.779999971,3.339999914,4.150000095,4.170000076
2008-03-19T00:00:00,0.25999999,TRUE,0.610000014,1.220000029,1.330000043,1.539999962,1.679999948,2.359999895,2.799999952,3.380000114,4.199999809,4.21999979
2008-03-10T00:00:00,1.629999995,TRUE,1.350000024,1.450000048,1.460000038,1.470000029,1.669999957,2.369999886,2.839999914,3.460000038,4.389999866,4.449999809
2008-03-07T00:00:00,1.649999976,TRUE,1.450000048,1.559999943,1.549999952,1.529999971,1.75,2.450000048,2.940000057,3.559999943,4.489999771,4.550000191
2008-03-11T00:00:00,1.820000052,TRUE,1.480000019,1.639999986,1.669999957,1.74000001,1.929999948,2.609999895,3.039999962,3.599999905,4.480000019,4.53000021
2008-03-13T00:00:00,1.559999943,TRUE,1.350000024,1.5,1.539999962,1.629999995,1.840000033,2.529999971,2.99000001,3.559999943,4.420000076,4.46999979
2008-03-12T00:00:00,1.679999948,TRUE,1.480000019,1.559999943,1.580000043,1.629999995,1.809999943,2.49000001,2.930000067,3.49000001,4.349999905,4.400000095
2008-02-21T00:00:00,2.349999905,TRUE,2.200000048,2.099999905,2.049999952,1.980000019,2.230000019,2.799999952,3.24000001,3.769999981,4.519999981,4.539999962
2008-01-31T00:00:00,1.639999986,TRUE,1.960000038,2.069999933,2.109999895,2.170000076,2.269999981,2.819999933,3.190000057,3.670000076,4.349999905,4.349999905
2008-01-30T00:00:00,1.929999948,TRUE,2.210000038,2.289999962,2.299999952,2.299999952,2.440000057,2.960000038,3.319999933,3.779999971,4.449999809,4.440000057
2008-02-01T00:00:00,1.75,TRUE,2.099999905,2.150000095,2.130000114,2.089999914,2.220000029,2.75,3.130000114,3.619999886,4.309999943,4.320000172
2008-02-05T00:00:00,2.220000029,TRUE,2.190000057,2.130000114,2.059999943,1.929999948,2.079999924,2.660000086,3.079999924,3.609999895,4.320000172,4.329999924
2008-02-04T00:00:00,2.150000095,TRUE,2.269999981,2.220000029,2.170000076,2.079999924,2.230000019,2.779999971,3.180000067,3.680000067,4.369999886,4.369999886
2008-01-24T00:00:00,2.190000057,TRUE,2.369999886,2.480000019,2.400000095,2.25,2.299999952,2.849999905,3.210000038,3.680000067,4.369999886,4.360000134
2008-01-23T00:00:00,2.069999933,TRUE,2.210000038,2.25,2.190000057,2.089999914,2.119999886,2.640000105,3.00999999,3.50999999,4.230000019,4.230000019
2008-01-25T00:00:00,2.069999933,TRUE,2.299999952,2.410000086,2.339999914,2.230000019,2.279999971,2.809999943,3.150000095,3.609999895,4.300000191,4.28000021
2008-01-29T00:00:00,2.130000114,TRUE,2.279999971,2.359999895,2.329999924,2.289999962,2.329999924,2.869999886,3.230000019,3.690000057,4.349999905,4.340000153
2008-01-28T00:00:00,2.119999886,TRUE,2.339999914,2.359999895,2.299999952,2.200000048,2.269999981,2.799999952,3.150000095,3.609999895,4.300000191,4.289999962
2008-02-14T00:00:00,2.5,TRUE,2.309999943,2.119999886,2.049999952,1.929999948,2.180000067,2.809999943,3.279999971,3.849999905,4.630000114,4.670000076
2008-02-13T00:00:00,2.5,TRUE,2.279999971,2.099999905,2.029999971,1.909999967,2.109999895,2.710000038,3.140000105,3.700000048,4.480000019,4.519999981
2008-02-15T00:00:00,2.400000095,TRUE,2.210000038,2.069999933,2.019999981,1.909999967,2.150000095,2.75999999,3.210000038,3.75999999,4.550000191,4.579999924
2008-02-20T00:00:00,2.400000095,TRUE,2.25,2.170000076,2.160000086,2.140000105,2.430000067,3.019999981,3.450000048,3.930000067,4.630000114,4.650000095
2008-02-19T00:00:00,2.369999886,TRUE,2.279999971,2.140000105,2.109999895,2.059999943,2.309999943,2.930000067,3.369999886,3.890000105,4.630000114,4.659999847
2008-02-07T00:00:00,2.190000057,TRUE,2.170000076,2.130000114,2.079999924,1.99000001,2.210000038,2.789999962,3.210000038,3.74000001,4.5,4.510000229
2008-02-06T00:00:00,2.119999886,TRUE,2.099999905,2.099999905,2.049999952,1.960000038,2.109999895,2.670000076,3.079999924,3.609999895,4.360000134,4.369999886
2008-02-08T00:00:00,2.24000001,TRUE,2.230000019,2.119999886,2.049999952,1.929999948,2.099999905,2.690000057,3.109999895,3.640000105,4.409999847,4.429999828
2008-02-12T00:00:00,2.549999952,TRUE,2.309999943,2.119999886,2.059999943,1.940000057,2.130000114,2.710000038,3.130000114,3.660000086,4.429999828,4.460000038
2008-02-11T00:00:00,2.349999905,TRUE,2.309999943,2.130000114,2.059999943,1.929999948,2.099999905,2.670000076,3.089999914,3.619999886,4.380000114,4.409999847
2008-04-30T00:00:00,1.169999957,TRUE,1.429999948,1.639999986,1.850000024,2.289999962,2.49000001,3.029999971,3.339999914,3.769999981,4.489999771,4.489999771
2008-04-29T00:00:00,1.279999971,TRUE,1.460000038,1.74000001,1.940000057,2.349999905,2.549999952,3.109999895,3.420000076,3.849999905,4.559999943,4.550000191
2008-05-01T00:00:00,1.230000019,TRUE,1.450000048,1.730000019,1.940000057,2.369999886,2.529999971,3.059999943,3.359999895,3.779999971,4.489999771,4.489999771
