Date_Time,actual,predicted,previous_day_bo,Long/Short,Profit (pips)
2018-10-12,1.1574475000000002,1.1557264,1.1565620833333334,Short,-0.0008854166666667496
2018-10-15,1.1572695833333333,1.1556714,1.1574475000000002,Short,0.00017791666666688855
2018-10-16,1.1580450000000002,1.1563374,1.1572695833333333,Short,-0.0007754166666669171
2018-10-17,1.1541204166666663,1.1521142,1.1580450000000002,Short,0.0039245833333338975
2018-10-18,1.1489441666666669,1.146944,1.1541204166666663,Short,0.005176249999999438
2018-10-19,1.1478595833333334,1.1461058,1.1489441666666669,Short,0.0010845833333334998
2018-10-22,1.14920625,1.1472244,1.1478595833333334,Short,-0.0013466666666666072
2018-10-23,1.14672375,1.1448034,1.14920625,Short,0.002482499999999943
2018-10-24,1.1421933333333334,1.1400464,1.14672375,Short,0.004530416666666648
2018-10-25,1.1393474999999995,1.1372155,1.1421933333333334,Short,0.0028458333333338803
2018-10-26,1.137167619047619,1.1352658,1.1393474999999995,Short,0.0021798809523805307
2018-10-29,1.13868625,1.1366472,1.137167619047619,Short,-0.0015186309523809172
2018-10-30,1.1363325,1.1341784,1.13868625,Short,0.0023537499999999323
2018-10-31,1.1331129166666667,1.1308148,1.1363325,Short,0.0032195833333332757
2018-11-01,1.1375191666666666,1.1357746,1.1331129166666667,Long,0.004406249999999945
2018-11-02,1.14082347826087,1.138821,1.1375191666666666,Long,0.003304311594203302
2018-11-05,1.1391362500000002,1.1371286,1.14082347826087,Short,0.0016872282608697553
2018-11-06,1.14118375,1.1392238,1.1391362500000002,Long,0.002047499999999758
2018-11-07,1.14581875,1.1437159,1.14118375,Long,0.004635000000000167
2018-11-08,1.141268333333333,1.1389978,1.14581875,Short,0.004550416666667001
2018-11-09,1.1342354166666668,1.1320044,1.141268333333333,Short,0.007032916666666278
2018-11-13,1.12550125,1.1233529,1.1342354166666668,Short,0.008734166666666932
2018-11-14,1.1299075,1.12762,1.12550125,Long,0.004406250000000167
2018-11-15,1.1319100000000002,1.148241,1.1299075,Long,0.002002500000000129
2018-11-16,1.1365808333333332,1.1348089,1.1319100000000002,Long,0.004670833333332958
2018-11-19,1.1426270833333334,1.140897,1.1365808333333332,Long,0.006046250000000253
2018-11-20,1.1416458333333332,1.1395066,1.1426270833333334,Short,0.0009812500000001556
2018-11-21,1.138596666666667,1.1367221,1.1416458333333332,Short,0.0030491666666663253
2018-11-23,1.1368129166666667,1.1346081,1.138596666666667,Short,0.001783750000000195
2018-11-26,1.1345029166666667,1.1324059,1.1368129166666667,Short,0.0023100000000000342
2018-11-27,1.1312375,1.1290169,1.1345029166666667,Short,0.0032654166666667983
