Date,1 mo,2 mo,3 mo,6 mo,1 yr,2 yr,3 yr,5 yr,7 yr,10 yr,20 yr,30 yr
2007-07-05T00:00:00,4.760000229,TRUE,4.949999809,5.03000021,5.019999981,4.989999771,5,5.050000191,5.099999905,5.159999847,5.320000172,5.239999771
2007-07-03T00:00:00,4.769999981,TRUE,4.949999809,5.019999981,4.980000019,4.889999866,4.900000095,4.949999809,4.989999771,5.050000191,5.21999979,5.139999866
2007-07-06T00:00:00,4.710000038,TRUE,4.949999809,5.010000229,5,4.989999771,5.019999981,5.099999905,5.139999866,5.190000057,5.360000134,5.28000021
2007-07-10T00:00:00,4.739999771,TRUE,4.949999809,5.03000021,4.96999979,4.849999905,4.869999886,4.929999828,4.96999979,5.03000021,5.210000038,5.139999866
2007-07-09T00:00:00,4.679999828,TRUE,4.96999979,5.050000191,5.03000021,4.96999979,5,5.070000172,5.110000134,5.159999847,5.320000172,5.25
2007-06-27T00:00:00,4.239999771,TRUE,4.769999981,4.949999809,4.929999828,4.909999847,4.929999828,4.96999979,5.019999981,5.090000153,5.28000021,5.199999809
2007-06-26T00:00:00,4.53000021,TRUE,4.820000172,5.010000229,4.96999979,4.900000095,4.949999809,4.989999771,5.03000021,5.099999905,5.309999943,5.21999979
2007-06-28T00:00:00,4.079999924,TRUE,4.78000021,4.949999809,4.949999809,4.960000038,4.980000019,5.019999981,5.059999943,5.119999886,5.300000191,5.21999979
2007-07-02T00:00:00,4.550000191,TRUE,4.949999809,5.019999981,4.96999979,4.860000134,4.860000134,4.900000095,4.929999828,5,5.179999828,5.090000153
2007-06-29T00:00:00,4.28000021,TRUE,4.820000172,4.929999828,4.909999847,4.869999886,4.889999866,4.920000076,4.960000038,5.03000021,5.210000038,5.119999886
2007-07-19T00:00:00,4.78000021,TRUE,4.980000019,5.059999943,5,4.869999886,4.880000114,4.940000057,4.980000019,5.039999962,5.199999809,5.119999886
2007-07-18T00:00:00,4.769999981,TRUE,4.960000038,5.050000191,4.980000019,4.840000153,4.860000134,4.909999847,4.949999809,5.019999981,5.179999828,5.099999905
2007-07-20T00:00:00,4.760000229,TRUE,4.96999979,5.050000191,4.960000038,4.789999962,4.78000021,4.849999905,4.900000095,4.960000038,5.139999866,5.070000172
2007-07-24T00:00:00,5.050000191,TRUE,5.019999981,5.079999924,4.96999979,4.769999981,4.760000229,4.820000172,4.869999886,4.940000057,5.130000114,5.050000191
2007-07-23T00:00:00,4.880000114,TRUE,5.019999981,5.099999905,5,4.800000191,4.809999943,4.860000134,4.900000095,4.96999979,5.150000095,5.070000172
2007-07-12T00:00:00,4.730000019,TRUE,4.96999979,5.050000191,5.019999981,4.940000057,4.96999979,5.03000021,5.079999924,5.130000114,5.289999962,5.21999979
2007-07-11T00:00:00,4.730000019,TRUE,4.949999809,5.039999962,4.989999771,4.889999866,4.900000095,4.980000019,5.019999981,5.090000153,5.260000229,5.179999828
2007-07-13T00:00:00,4.71999979,TRUE,4.96999979,5.050000191,5.010000229,4.940000057,4.949999809,5.010000229,5.050000191,5.110000134,5.269999981,5.190000057
2007-07-17T00:00:00,4.769999981,TRUE,4.960000038,5.079999924,5.019999981,4.909999847,4.920000076,4.980000019,5.019999981,5.079999924,5.239999771,5.159999847
2007-07-16T00:00:00,4.75,TRUE,4.980000019,5.079999924,5.010000229,4.889999866,4.889999866,4.949999809,4.989999771,5.050000191,5.210000038,5.139999866
2007-06-25T00:00:00,4.429999828,TRUE,4.820000172,5.010000229,4.960000038,4.869999886,4.920000076,4.96999979,5.010000229,5.090000153,5.28000021,5.199999809
2007-06-05T00:00:00,4.75,TRUE,4.829999924,4.989999771,4.989999771,4.989999771,4.96999979,4.960000038,4.960000038,4.980000019,5.159999847,5.070000172
2007-06-04T00:00:00,4.78000021,TRUE,4.809999943,4.989999771,4.989999771,4.96999979,4.920000076,4.909999847,4.909999847,4.929999828,5.110000134,5.019999981
2007-06-06T00:00:00,4.78000021,TRUE,4.800000191,4.949999809,4.960000038,4.96999979,4.940000057,4.940000057,4.940000057,4.96999979,5.170000076,5.079999924
2007-06-08T00:00:00,4.760000229,TRUE,4.769999981,4.929999828,4.960000038,5.010000229,5.03000021,5.059999943,5.079999924,5.119999886,5.300000191,5.21999979
2007-06-07T00:00:00,4.800000191,TRUE,4.800000191,4.96999979,4.989999771,5.03000021,5.03000021,5.050000191,5.070000172,5.110000134,5.289999962,5.199999809
2007-05-29T00:00:00,4.949999809,TRUE,4.900000095,5,4.960000038,4.880000114,4.829999924,4.820000172,4.829999924,4.880000114,5.090000153,5.010000229
2007-05-25T00:00:00,4.96999979,TRUE,4.880000114,4.96999979,4.929999828,4.849999905,4.809999943,4.800000191,4.820000172,4.860000134,5.090000153,5.010000229
2007-05-30T00:00:00,4.940000057,TRUE,4.849999905,4.989999771,4.960000038,4.889999866,4.849999905,4.829999924,4.840000153,4.880000114,5.090000153,5.010000229
2007-06-01T00:00:00,4.800000191,TRUE,4.789999962,4.980000019,4.980000019,4.96999979,4.940000057,4.920000076,4.920000076,4.949999809,5.150000095,5.059999943
2007-05-31T00:00:00,4.78000021,TRUE,4.730000019,4.960000038,4.949999809,4.920000076,4.880000114,4.860000134,4.869999886,4.900000095,5.099999905,5.010000229
2007-06-19T00:00:00,4.440000057,TRUE,4.650000095,4.909999847,4.920000076,4.940000057,4.980000019,5,5.03000021,5.090000153,5.28000021,5.199999809
2007-06-18T00:00:00,4.46999979,TRUE,4.630000114,4.929999828,4.949999809,5.010000229,5.050000191,5.070000172,5.099999905,5.150000095,5.340000153,5.260000229
2007-06-20T00:00:00,4.420000076,TRUE,4.739999771,4.96999979,4.96999979,4.96999979,5.010000229,5.050000191,5.090000153,5.139999866,5.320000172,5.239999771
2007-06-22T00:00:00,4.289999962,TRUE,4.730000019,4.949999809,4.940000057,4.920000076,4.96999979,5.019999981,5.070000172,5.139999866,5.340000153,5.25
2007-06-21T00:00:00,4.170000076,TRUE,4.699999809,4.960000038,4.960000038,4.980000019,5.010000229,5.059999943,5.099999905,5.159999847,5.360000134,5.28000021
2007-06-12T00:00:00,4.650000095,TRUE,4.71999979,4.96999979,5.010000229,5.079999924,5.130000114,5.179999828,5.210000038,5.260000229,5.440000057,5.349999905
2007-06-11T00:00:00,4.699999809,TRUE,4.730000019,4.960000038,4.980000019,5.010000229,5.03000021,5.070000172,5.099999905,5.139999866,5.320000172,5.239999771
2007-06-13T00:00:00,4.619999886,TRUE,4.659999847,4.940000057,4.980000019,5.079999924,5.099999905,5.130000114,5.159999847,5.199999809,5.360000134,5.28000021
2007-06-15T00:00:00,4.460000038,TRUE,4.559999943,4.869999886,4.929999828,5.050000191,5.070000172,5.099999905,5.119999886,5.159999847,5.340000153,5.260000229
2007-06-14T00:00:00,4.510000229,TRUE,4.650000095,4.929999828,4.980000019,5.099999905,5.130000114,5.159999847,5.190000057,5.230000019,5.389999866,5.300000191
2007-08-31T00:00:00,4.019999981,TRUE,4.010000229,4.210000038,4.190000057,4.150000095,4.159999847,4.25,4.360000134,4.539999962,4.869999886,4.829999924
2007-08-30T00:00:00,3.690000057,TRUE,3.839999914,4.210000038,4.170000076,4.079999924,4.139999866,4.210000038,4.329999924,4.510000229,4.869999886,4.829999924
