Date,1 mo,2 mo,3 mo,6 mo,1 yr,2 yr,3 yr,5 yr,7 yr,10 yr,20 yr,30 yr
2009-07-10T00:00:00,0.150000006,TRUE,0.180000007,0.25999999,0.449999988,0.910000026,1.399999976,2.220000029,2.890000105,3.319999933,4.159999847,4.199999809
2009-06-30T00:00:00,0.170000002,TRUE,0.189999998,0.349999994,0.560000002,1.110000014,1.639999986,2.539999962,3.190000057,3.529999971,4.300000191,4.320000172
2009-06-29T00:00:00,0.109999999,TRUE,0.200000003,0.360000014,0.50999999,1.110000014,1.629999995,2.529999971,3.180000067,3.50999999,4.289999962,4.309999943
2009-07-01T00:00:00,0.129999995,TRUE,0.170000002,0.330000013,0.540000021,1.049999952,1.570000052,2.50999999,3.200000048,3.549999952,4.320000172,4.340000153
2009-07-06T00:00:00,0.150000006,TRUE,0.189999998,0.280000001,0.479999989,0.959999979,1.480000019,2.400000095,3.119999886,3.519999981,4.289999962,4.349999905
2009-07-02T00:00:00,0.150000006,TRUE,0.170000002,0.319999993,0.49000001,0.980000019,1.519999981,2.430000067,3.140000105,3.50999999,4.28000021,4.320000172
2009-06-12T00:00:00,0.079999998,TRUE,0.189999998,0.289999992,0.519999981,1.299999952,1.909999967,2.809999943,3.460000038,3.809999943,4.630000114,4.650000095
2009-05-22T00:00:00,0.129999995,TRUE,0.180000007,0.300000012,0.49000001,0.920000017,1.389999986,2.230000019,2.960000038,3.450000048,4.360000134,4.380000114
2009-05-21T00:00:00,0.129999995,TRUE,0.189999998,0.300000012,0.449999988,0.889999986,1.360000014,2.160000086,2.859999895,3.349999905,4.269999981,4.300000191
2009-05-26T00:00:00,0.129999995,TRUE,0.180000007,0.300000012,0.5,0.959999979,1.450000048,2.299999952,3.049999952,3.5,4.420000076,4.449999809
2009-05-28T00:00:00,0.140000001,TRUE,0.150000006,0.310000002,0.479999989,0.970000029,1.519999981,2.460000038,3.220000029,3.670000076,4.519999981,4.539999962
2009-05-27T00:00:00,0.180000007,TRUE,0.170000002,0.289999992,0.49000001,0.959999979,1.5,2.430000067,3.220000029,3.710000038,4.579999924,4.590000153
2009-05-15T00:00:00,0.109999999,TRUE,0.170000002,0.289999992,0.5,0.879999995,1.299999952,2.00999999,2.650000095,3.140000105,4.070000172,4.090000153
2009-05-14T00:00:00,0.100000001,TRUE,0.159999996,0.280000001,0.5,0.870000005,1.299999952,1.980000019,2.619999886,3.099999905,4.039999962,4.059999943
2009-05-18T00:00:00,0.119999997,TRUE,0.189999998,0.300000012,0.5,0.930000007,1.360000014,2.089999914,2.730000019,3.220000029,4.159999847,4.179999828
2009-05-20T00:00:00,0.180000007,TRUE,0.180000007,0.280000001,0.439999998,0.870000005,1.309999943,2.049999952,2.720000029,3.190000057,4.110000134,4.139999866
2009-05-19T00:00:00,0.140000001,TRUE,0.180000007,0.289999992,0.479999989,0.910000026,1.370000005,2.119999886,2.75999999,3.25,4.190000057,4.210000038
2009-06-08T00:00:00,0.079999998,TRUE,0.189999998,0.349999994,0.620000005,1.419999957,2,2.950000048,3.599999905,3.910000086,4.659999847,4.650000095
2009-06-05T00:00:00,0.079999998,TRUE,0.200000003,0.349999994,0.620000005,1.320000052,1.879999995,2.849999905,3.529999971,3.839999914,4.639999866,4.630000114
2009-06-09T00:00:00,0.090000004,TRUE,0.189999998,0.310000002,0.560000002,1.330000043,1.929999948,2.859999895,3.50999999,3.859999895,4.650000095,4.639999866
2009-06-11T00:00:00,0.090000004,TRUE,0.189999998,0.310000002,0.529999971,1.350000024,1.970000029,2.869999886,3.49000001,3.880000114,4.670000076,4.690000057
2009-06-10T00:00:00,0.109999999,TRUE,0.180000007,0.310000002,0.550000012,1.379999995,2,2.930000067,3.589999914,3.980000019,4.75,4.760000229
2009-06-01T00:00:00,0.129999995,TRUE,0.129999995,0.289999992,0.479999989,0.970000029,1.519999981,2.549999952,3.279999971,3.710000038,4.559999943,4.550000191
2009-05-29T00:00:00,0.140000001,TRUE,0.140000001,0.300000012,0.469999999,0.920000017,1.419999957,2.339999914,3.059999943,3.470000029,4.340000153,4.340000153
2009-06-02T00:00:00,0.059999999,TRUE,0.140000001,0.270000011,0.460000008,0.959999979,1.519999981,2.519999981,3.25999999,3.650000095,4.510000229,4.5
2009-06-04T00:00:00,0.079999998,TRUE,0.140000001,0.280000001,0.469999999,0.959999979,1.539999962,2.559999943,3.309999943,3.720000029,4.579999924,4.579999924
2009-06-03T00:00:00,0.079999998,TRUE,0.140000001,0.25999999,0.449999988,0.910000026,1.470000029,2.430000067,3.160000086,3.559999943,4.440000057,4.449999809
2009-08-20T00:00:00,0.109999999,TRUE,0.170000002,0.25999999,0.419999987,1.029999971,1.529999971,2.430000067,3.059999943,3.420000076,4.179999828,4.239999771
